,business_id,categories,name,review_count,stars,address,city,state,postal_code,latitude,longitude,Name,Address,City,State,Zip,rating
12,v8QuF4YX9Bb-qEtKLVPrmA,"BARS, CHICKEN WINGS, AMERICAN (TRADITIONAL), SPORTS BARS, NIGHTLIFE, RESTAURANTS",BUFFALO WILD WINGS,266,2.5,"705 S RURAL RD, STE 101",TEMPE,AZ,85281,33.4235735,-111.9258491,BUFFALO WILD WINGS,,,,,1
13,unCBvnNQm0l9AFjUuwuBJw,"AMERICAN (TRADITIONAL), NIGHTLIFE, SPORTS BARS, RESTAURANTS, CHICKEN WINGS, BARS",BUFFALO WILD WINGS,8,3.0,227 FRANKLIN,KENT,OH,44240,41.152257,-81.359215,BUFFALO WILD WINGS,,,,,1
14,BiVA5GKSTYQ5_SNIaYg6oA,"AMERICAN (TRADITIONAL), RESTAURANTS, BARS, NIGHTLIFE, CHICKEN WINGS, SPORTS BARS",BUFFALO WILD WINGS,90,2.5,2530 SARDIS ROAD NORTH,CHARLOTTE,NC,28227,35.146073,-80.72495500000002,BUFFALO WILD WINGS,,,,,1
15,WD64Zr_LUXITJVAOFnT5Aw,"NIGHTLIFE, RESTAURANTS, SPORTS BARS, CHICKEN WINGS, FOOD, AMERICAN (NEW), AMERICAN (TRADITIONAL), BARS",BUFFALO WILD WINGS,86,2.0,26200 HARVARD ROAD,WARRENSVILLE HEIGHTS,OH,44122,41.4492011514,-81.4957415079,BUFFALO WILD WINGS,,,,,1
16,-gSzbTfD08Amjqv-YvvoJA,"RESTAURANTS, NIGHTLIFE, BARS, CHICKEN WINGS, AMERICAN (TRADITIONAL), SPORTS BARS",BUFFALO WILD WINGS,51,3.0,1475 W ELLIOT RD,GILBERT,AZ,85233,33.3494498,-111.8219701,BUFFALO WILD WINGS,,,,,1
17,WuPSEvu8pES752S92awAVQ,"BARS, CHICKEN WINGS, NIGHTLIFE, SPORTS BARS, RESTAURANTS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,47,2.0,724 PROSPECT AVE,CLEVELAND,OH,44115,41.498443,-81.6873277,BUFFALO WILD WINGS,,,,,1
18,TffDDLGfej2dqD9LPEuArQ,"RESTAURANTS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,47,3.0,7000 E MAYO BLVD,PHOENIX,AZ,85054,33.6586636,-111.9326014,BUFFALO WILD WINGS,,,,,1
19,Sb17eJkjHLjcPKSbpmRxWQ,"NIGHTLIFE, CHICKEN WINGS, AMERICAN (TRADITIONAL), RESTAURANTS, BARS, SPORTS BARS, AMERICAN (NEW)",BUFFALO WILD WINGS,125,3.0,6560 E SUPERSTITION SPRINGS BLVD,MESA,AZ,85206,33.3857695,-111.6908991,BUFFALO WILD WINGS,,,,,1
20,v1lOO2jjHwhoX2fySoDkVg,"CHICKEN WINGS, RESTAURANTS, AMERICAN (TRADITIONAL), AMERICAN (NEW), BARS, BURGERS, BARBEQUE, NIGHTLIFE, SPORTS BARS",BUFFALO WILD WINGS,171,2.5,13882 W BELL RD,SURPRISE,AZ,85374,33.6391525305,-112.3590380706,BUFFALO WILD WINGS,,,,,1
21,3WipOV5JlbCEO_o0tV49yA,"NIGHTLIFE, CHICKEN WINGS, RESTAURANTS, SPORTS BARS, BARS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,259,3.0,"10271 S. EASTERN AVENUE, SUITE 121",HENDERSON,NV,89052,36.003156,-115.111642,BUFFALO WILD WINGS,,,,,1
22,1bCitUM1BpqnaekkqJsVdQ,"CHICKEN WINGS, RESTAURANTS, BARS, SPORTS BARS, AMERICAN (TRADITIONAL), AMERICAN (NEW), NIGHTLIFE",BUFFALO WILD WINGS,45,2.0,5050 EASTPOINTE DRIVE,MEDINA,OH,44256,41.137487,-81.798119,BUFFALO WILD WINGS,,,,,1
23,wEhtqcfrhVbg4--3DNUSZw,"AMERICAN (TRADITIONAL), NIGHTLIFE, SPORTS BARS, BEER, WINE & SPIRITS, CHICKEN WINGS, RESTAURANTS, FAST FOOD, BARS, FOOD",BUFFALO WILD WINGS,106,2.5,"9402 NORTHLAKE W DR, STE 103",CHARLOTTE,NC,28216,35.3466584621,-80.8608346287,BUFFALO WILD WINGS,,,,,1
24,zKZLxl3yBN_hVKJS7kEcuA,"RESTAURANTS, NIGHTLIFE, SPORTS BARS, CHICKEN WINGS, BARS, BURGERS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,47,3.5,"130 KINGSTON RD. E., #J1",AJAX,ON,L1Z 1G1,43.8634743333,-79.0198184211,BUFFALO WILD WINGS,,,,,1
25,u0hZsa4CXeRDy2R4-dyJvg,"SPORTS BARS, RESTAURANTS, FOOD, BARS, SANDWICHES, CHICKEN WINGS, BURGERS, NIGHTLIFE, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,47,2.5,422 COX RD.,GASTONIA,NC,28054,35.2629001,-81.13074300000002,BUFFALO WILD WINGS,,,,,1
26,W7Dt3b6H_pMIHfxn49Pkzg,"BARS, RESTAURANTS, SPORTS BARS, NIGHTLIFE, CHICKEN WINGS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,263,2.5,"2510 W HAPPY VALLEY ROAD, SUITE 1241",PHOENIX,AZ,85085,33.715095,-112.113732,BUFFALO WILD WINGS,,,,,1
27,Y7T9osP-hoqp2nLnmIi12w,"SPORTS BARS, BARS, RESTAURANTS, NIGHTLIFE, AMERICAN (TRADITIONAL), CHICKEN WINGS",BUFFALO WILD WINGS,267,2.5,190 W CRAIG RD,N. LAS VEGAS,NV,89032,36.2400072154,-115.1422441006,BUFFALO WILD WINGS,,,,,1
28,tqdL7aLotkmKIMHCczo3Ew,"BURGERS, SPORTS BARS, AMERICAN (TRADITIONAL), BARS, RESTAURANTS, CHICKEN WINGS, NIGHTLIFE",BUFFALO WILD WINGS,49,3.0,3011 WESTGATE MALL,FAIRVIEW PARK,OH,44126,41.461721,-81.84899399999998,BUFFALO WILD WINGS,,,,,1
29,7Xw_vv-ekUL2sTqipnKT0g,"BARS, SPORTS BARS, BARBEQUE, NIGHTLIFE, CHICKEN WINGS, RESTAURANTS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,450,2.5,"7430 LAS VEGAS BLVD SOUTH, SUITE 120",LAS VEGAS,NV,89123,36.054301,-115.171477,BUFFALO WILD WINGS,,,,,1
30,mtWFEF2yTAALgBKZPuxkGw,"NIGHTLIFE, SPORTS BARS, BARS, BURGERS, RESTAURANTS, AMERICAN (TRADITIONAL), CHICKEN WINGS",BUFFALO WILD WINGS,42,2.5,5433 MAYFIELD RD,LYNDHURST,OH,44124,41.5204776,-81.48372049999998,BUFFALO WILD WINGS,,,,,1
31,_DpnhekFOZDPNBDekWpx4A,"AMERICAN (TRADITIONAL), RESTAURANTS, SPORTS BARS, BARS, NIGHTLIFE, CHICKEN WINGS",BUFFALO WILD WINGS,69,2.5,240 EAST TOWNE MALL,MADISON,WI,53704,43.1261620623,-89.3063609128,BUFFALO WILD WINGS,,,,,1
32,niacDKknyO9ZSfRQDHX6ZA,"SPORTS BARS, AMERICAN (NEW), RESTAURANTS, NIGHTLIFE, AMERICAN (TRADITIONAL), CHICKEN WINGS, BARS",BUFFALO WILD WINGS,32,3.0,"440 E MCCULLOUGH DR, STE 230",CHARLOTTE,NC,28262,35.302143,-80.7477477,BUFFALO WILD WINGS,,,,,1
33,9E1q2uEMd881wnruicNTUA,"SPORTS BARS, NIGHTLIFE, CHICKEN WINGS, RESTAURANTS, BARS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,133,3.0,8870 E INDIAN BEND RD,SCOTTSDALE,AZ,85250,33.5385580506,-111.8908726255,BUFFALO WILD WINGS,,,,,1
34,E67gGK8yOn9kkNzx8FzQKA,"BARS, SPORTS BARS, NIGHTLIFE, CHICKEN WINGS, AMERICAN (TRADITIONAL), RESTAURANTS",BUFFALO WILD WINGS,328,3.0,"4280 HUALAPI, #108",LAS VEGAS,NV,89147,36.11226110000001,-115.3142242,BUFFALO WILD WINGS,,,,,1
35,Y6F2KXSsiesHs-ZP8II7kQ,"NIGHTLIFE, RESTAURANTS, CHICKEN WINGS, AMERICAN (TRADITIONAL), SPORTS BARS, BARS",BUFFALO WILD WINGS,31,3.5,36455 EUCLID AVE,WILLOUGHBY,OH,44094,41.6281561,-81.4276837,BUFFALO WILD WINGS,,,,,1
36,HTaA1mo9cB1dXMwfJC6yKg,"AMERICAN (NEW), NIGHTLIFE, AMERICAN (TRADITIONAL), BARS, SPORTS BARS, RESTAURANTS, CHICKEN WINGS",BUFFALO WILD WINGS,227,2.5,2700 WEST NORTH LANE,PHOENIX,AZ,85051,33.5803476769,-112.1183645725,BUFFALO WILD WINGS,,,,,1
37,V7nossAF0dFj_mSPYj6SSQ,"AMERICAN (TRADITIONAL), RESTAURANTS, BURGERS, BARS, CHICKEN WINGS, NIGHTLIFE, SPORTS BARS",BUFFALO WILD WINGS,220,3.0,970 S GILBERT RD,GILBERT,AZ,85296,33.3317499,-111.7912298,BUFFALO WILD WINGS,,,,,1
38,hmL0KnYU6F9_egjlLmizKA,"NIGHTLIFE, BARS, RESTAURANTS, AMERICAN (TRADITIONAL), SPORTS BARS, CHICKEN WINGS",BUFFALO WILD WINGS,199,2.5,"150 E CENTENNIAL PKWY, STE 101",NORTH LAS VEGAS,NV,89084,36.276868,-115.137655,BUFFALO WILD WINGS,,,,,1
39,yet25pliTnLGSqEiNs9k9w,"RESTAURANTS, NIGHTLIFE, SPORTS BARS, AMERICAN (TRADITIONAL), BARS, CHICKEN WINGS",BUFFALO WILD WINGS,55,3.0,8465 PEARL ROAD,STRONGSVILLE,OH,44136,41.3463466,-81.8225526,BUFFALO WILD WINGS,,,,,1
40,4JkIFC5MC7LPzu4v3Pay6w,"CHICKEN WINGS, RESTAURANTS, BARS, BURGERS, AMERICAN (TRADITIONAL), NIGHTLIFE, SPORTS BARS",BUFFALO WILD WINGS,54,3.5,480 HOME DRIVE,PITTSBURGH,PA,15275,40.4511201,-80.1831886,BUFFALO WILD WINGS,,,,,1
41,FTKxYJj7d5u3GiEHG5cQSQ,"AMERICAN (TRADITIONAL), BARS, RESTAURANTS, NIGHTLIFE, SPORTS BARS, CHICKEN WINGS",BUFFALO WILD WINGS,179,2.0,"400 E MARTIN LUTHER KING JR BLVD, STE B",CHARLOTTE,NC,28202,35.22132470000001,-80.8434079,BUFFALO WILD WINGS,,,,,1
42,3B74iILT_W1ptfQeW7pIYQ,"CHICKEN WINGS, AMERICAN (TRADITIONAL), SPORTS BARS, RESTAURANTS, BARS, NIGHTLIFE",BUFFALO WILD WINGS,36,2.5,907 WEST MARKETVIEW DRIVE,CHAMPAIGN,IL,61822,40.137778,-88.261075,BUFFALO WILD WINGS,,,,,1
43,GtHWjaaAtDI45ml9wvUmUQ,"BARS, AMERICAN (TRADITIONAL), SPORTS BARS, CHICKEN WINGS, NIGHTLIFE, RESTAURANTS",BUFFALO WILD WINGS,52,2.5,6544 MONONA DRIVE,MONONA,WI,53716,43.047207,-89.321652,BUFFALO WILD WINGS,,,,,1
44,NKx2a3_PQ9c7Ts_A6JxKWQ,"SPORTS BARS, BARBEQUE, AMERICAN (TRADITIONAL), AMERICAN (NEW), RESTAURANTS, BARS, CHICKEN WINGS, NIGHTLIFE",BUFFALO WILD WINGS,49,2.5,789 UNIVERSITY AVENUE,MADISON,WI,53715,43.0731239429,-89.3984287977,BUFFALO WILD WINGS,,,,,1
45,j4yy849UTOiLe7VVnBCwnQ,"SPORTS BARS, CHICKEN WINGS, BARS, AMERICAN (TRADITIONAL), RESTAURANTS, NIGHTLIFE",BUFFALO WILD WINGS,33,3.0,18865 GILES RD,AURORA,OH,44202,41.3570982,-81.38912909999998,BUFFALO WILD WINGS,,,,,1
46,72S_eNMpbbSL2kRgzy-iXQ,"CHICKEN WINGS, BARS, AMERICAN (TRADITIONAL), NIGHTLIFE, RESTAURANTS, AMERICAN (NEW), CANADIAN (NEW), SPORTS BARS",BUFFALO WILD WINGS,54,3.0,3015 ARGENTIA ROAD,MISSISSAUGA,ON,L5N 8E1,43.596871496700004,-79.78858192770001,BUFFALO WILD WINGS,,,,,1
47,BaQCd0LXvVk1xvUjxZJ9nA,"SPORTS BARS, BARS, RESTAURANTS, CHICKEN WINGS, NIGHTLIFE, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,59,3.0,3469 WILLIAM PENN HIGHWAY,WILKINS TOWNSHIP,PA,15235,40.430686698,-79.8098764703,BUFFALO WILD WINGS,,,,,1
48,ptiTZuUff6I-OgnfSD3Urw,"AMERICAN (TRADITIONAL), BARS, RESTAURANTS, CHICKEN WINGS, NIGHTLIFE, SPORTS BARS",BUFFALO WILD WINGS,154,2.5,65 HORIZON RIDGE PARKWAY,HENDERSON,NV,89002,36.0090370342,-114.99167279209999,BUFFALO WILD WINGS,,,,,1
49,VaKXUpmWTTWDKbpJ3aQdMw,"AMERICAN (TRADITIONAL), BARS, NIGHTLIFE, CHICKEN WINGS, SPORTS BARS, RESTAURANTS",BUFFALO WILD WINGS,373,3.5,"7345 S DURANGO DR, STE 118-121",LAS VEGAS,NV,89113,36.055113633299996,-115.2814732433,BUFFALO WILD WINGS,,,,,1
50,NS9PS1PkQMnhBANb3NFxNQ,"SPORTS BARS, NIGHTLIFE, AMERICAN (TRADITIONAL), BARS, CHICKEN WINGS, RESTAURANTS",BUFFALO WILD WINGS,17,3.5,239 MIDWAY BLVD,ELYRIA,OH,44035,41.4001203,-82.1052247,BUFFALO WILD WINGS,,,,,1
51,3mlQUErZsFTBizQJiftHmA,"AMERICAN (TRADITIONAL), RESTAURANTS, CHICKEN WINGS",BUFFALO WILD WINGS,19,3.0,1130 W GROVE AVE,MESA,AZ,85210,33.3904462,-111.8553658,BUFFALO WILD WINGS,,,,,1
52,ujEnNMZRerWlSOKxS6TO1g,RESTAURANTS,BUFFALO WILD WINGS,3,3.0,4425 E MCKELLIPS RD,MESA,AZ,85215,33.4494697,-111.7349063,BUFFALO WILD WINGS,,,,,1
53,I5KYmFYPr9SEllG9L_qszA,"CHICKEN WINGS, SPORTS BARS, NIGHTLIFE, RESTAURANTS, BARS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,28,3.5,"500 GRANDVIEW XING DRIVE, SUITE 90",GIBSONIA,PA,15044,40.6433112661,-79.93981899020001,BUFFALO WILD WINGS,,,,,1
54,pVUREc8CHpzVKt57Sdlkvg,"BARS, RESTAURANTS, BURGERS, NIGHTLIFE, SPORTS BARS, CHICKEN WINGS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,34,3.5,2620 32ND STREET NE,CALGARY,AB,T1Y 7L8,51.07658247770001,-113.9881230891,BUFFALO WILD WINGS,,,,,1
55,uDeycmwCy26ALJHeG3SsEA,"AMERICAN (TRADITIONAL), NIGHTLIFE, CHICKEN WINGS, BARS, RESTAURANTS, SPORTS BARS",BUFFALO WILD WINGS,291,3.0,"6640 N. DURANGO DR, STE 110",LAS VEGAS,NV,89149,36.281231736500004,-115.2861511407,BUFFALO WILD WINGS,,,,,1
56,vyEetoXzGq9vBTWpOu85pQ,"FOOD, BARS, NIGHTLIFE, BARBEQUE, SPORTS BARS, RESTAURANTS, BEER, WINE & SPIRITS, AMERICAN (TRADITIONAL), CHICKEN WINGS",BUFFALO WILD WINGS,213,2.5,13311 W MCDOWELL RD,GOODYEAR,AZ,85395,33.4637537,-112.3455587,BUFFALO WILD WINGS,,,,,1
57,8V1a1VW3L_xc6ZrjOfZBEg,"SPORTS BARS, BARS, SANDWICHES, RESTAURANTS, AMERICAN (TRADITIONAL), CHICKEN WINGS, NIGHTLIFE",BUFFALO WILD WINGS,40,3.0,289 GEORGE BAY COURT,CONCORD,NC,28027,35.416913,-80.67647099999998,BUFFALO WILD WINGS,,,,,1
58,35fWtS1LZkaZ-ooKupJ1XA,"RESTAURANTS, AMERICAN (TRADITIONAL), BARS, CHICKEN WINGS, SPORTS BARS, NIGHTLIFE",BUFFALO WILD WINGS,209,3.0,"3663 LAS VEGAS BLVD, STE 600",LAS VEGAS,NV,89109,36.1084021917,-115.17165338870001,BUFFALO WILD WINGS,,,,,1
59,nXNv6jvbj7sl50w7NL6KlQ,"AMERICAN (TRADITIONAL), RESTAURANTS, CHICKEN WINGS, BARS, SPORTS BARS, AMERICAN (NEW), NIGHTLIFE",BUFFALO WILD WINGS,241,2.5,7401 E FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,AZ,85260,33.636818718600004,-111.9210581076,BUFFALO WILD WINGS,,,,,1
60,8Wm2NMAoukBC2wQR49E4ng,"CHICKEN WINGS, AMERICAN (TRADITIONAL), NIGHTLIFE, BARS, SPORTS BARS, RESTAURANTS",BUFFALO WILD WINGS,58,2.5,"6227 MCKEE RD, STE F",FITCHBURG,WI,53719,43.014880700000006,-89.4765068,BUFFALO WILD WINGS,,,,,1
61,A_wn7gdvQAv5F2-0CBjgEA,"RESTAURANTS, NIGHTLIFE, BARS, SPORTS BARS, AMERICAN (TRADITIONAL), CHICKEN WINGS, BURGERS",BUFFALO WILD WINGS,71,3.0,1335 SAVOY PLAZA DRIVE,SAVOY,IL,61874,40.0701899852,-88.25128555299999,BUFFALO WILD WINGS,,,,,1
62,cSwEDCPtfN-t545eQyGhmQ,"BARS, AMERICAN (TRADITIONAL), NIGHTLIFE, RESTAURANTS, CHICKEN WINGS, SPORTS BARS",BUFFALO WILD WINGS,36,2.5,176 E MAIN ST,KENT,OH,44240,41.153578,-81.356708,BUFFALO WILD WINGS,,,,,1
63,hF6UHbfYK3RifgBC85XS5Q,"CHICKEN WINGS, SPORTS BARS, BARS, AMERICAN (TRADITIONAL), AMERICAN (NEW), RESTAURANTS, NIGHTLIFE",BUFFALO WILD WINGS,27,3.0,18287 YONGE STREET,EAST GWILLIMBURY,ON,L9N 0A2,44.075117,-79.4847574,BUFFALO WILD WINGS,,,,,1
64,_ug-QHzm2L4ANR9soBtdiw,"BARS, SPORTS BARS, AMERICAN (TRADITIONAL), RESTAURANTS, NIGHTLIFE, CHICKEN WINGS",BUFFALO WILD WINGS,63,2.5,3580 MAJOR MACKENZIE DRIVE W.,VAUGHAN,ON,L4L 1A6,43.845806074399995,-79.55548616,BUFFALO WILD WINGS,,,,,1
65,qQjrsGBmpJ56HylhLyP3pA,"RESTAURANTS, CHICKEN WINGS, BARS, SPORTS BARS, BURGERS, AMERICAN (TRADITIONAL), NIGHTLIFE, FOOD",BUFFALO WILD WINGS,47,3.5,9697 MACLEOD TRAIL,CALGARY,AB,T2J 0P6,50.9681277529,-114.07228736229999,BUFFALO WILD WINGS,,,,,1
66,oyjkEn5fAqcGNsBbqc8LTw,"SPORTS BARS, BARS, BURGERS, RESTAURANTS, NIGHTLIFE, AMERICAN (TRADITIONAL), CHICKEN WINGS",BUFFALO WILD WINGS,86,2.0,14157 STEELE CREEK RD,CHARLOTTE,NC,28273,35.101057899999994,-80.9871505,BUFFALO WILD WINGS,,,,,1
67,kJKT12GTi5rQ4YTkzAaIDg,"AMERICAN (NEW), FOOD, CHICKEN WINGS, BEER, WINE & SPIRITS, NIGHTLIFE, AMERICAN (TRADITIONAL), SPORTS BARS, RESTAURANTS, BARS",BUFFALO WILD WINGS,35,3.0,5020 TIEDEMAN RD,BROOKLYN,OH,44144,41.4246215781,-81.7616542,BUFFALO WILD WINGS,,,,,1
68,IwPHX4QnWmd1lrUudKaTIg,"CHICKEN WINGS, NIGHTLIFE, BURGERS, SPORTS BARS, RESTAURANTS, AMERICAN (TRADITIONAL), BARS",BUFFALO WILD WINGS,28,3.5,"2501 HYDE PARK GATE, #A3",OAKVILLE,ON,L6H 6G6,43.516322841800005,-79.6878044052,BUFFALO WILD WINGS,,,,,1
69,qGf1wupj-UwG15fzQ7b-SA,"SPORTS BARS, CHICKEN WINGS, NIGHTLIFE, BARS, RESTAURANTS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,171,2.5,"3163 W CHANDLER BLVD, STE V120",CHANDLER,AZ,85226,33.29956,-111.898833,BUFFALO WILD WINGS,,,,,1
70,nUpKKVwG2WctMOXux19vew,"RESTAURANTS, BARS, NIGHTLIFE, SPORTS BARS, AMERICAN (TRADITIONAL), CHICKEN WINGS",BUFFALO WILD WINGS,263,3.0,617 MALL RING CIR,HENDERSON,NV,89014,36.0648649,-115.0402045,BUFFALO WILD WINGS,,,,,1
71,Tl_jT2a0bRMac5_YW65GPg,"NIGHTLIFE, BARS, RESTAURANTS, CHICKEN WINGS, SPORTS BARS, AMERICAN (TRADITIONAL)",BUFFALO WILD WINGS,39,3.5,9996 MOUNTAIN VIEW DRIVE,WEST MIFFLIN,PA,15122,40.3400564352,-79.9529464722,BUFFALO WILD WINGS,,,,,1
72,ESa_7bd1x9sD-Nd_gH0Xrg,"SALAD, COFFEE & TEA, FOOD, WRAPS, RESTAURANTS",CAMILLE'S SIDEWALK CAFE,33,3.0,"1518 E 3RD ST, STE 110",CHARLOTTE,NC,28204,35.2122039,-80.82935479999998,CAMILLE'S SIDEWALK CAFE,123 MAIN ST,WHITE PLAINS,NY,10601,3
73,bfp51Aaft7T3M9gQnVsI_g,"SEAFOOD, RESTAURANTS, STEAKHOUSES",CANAL STREET,56,4.0,"ORLEANS HOTEL AND CASINO, 4500 W TROPICANA AVE",LAS VEGAS,NV,89103,36.1019828424,-115.20149141549999,CANAL STREET,,,,,1
74,LY80tYTJSgJeCalv2c62Cg,"RESTAURANTS, CHINESE",HARMONY RESTAURANT,17,3.5,"668 SILVER STAR BOULEVARD, BLDG H-U R202",TORONTO,ON,M1V 5N1,43.8229722,-79.3003888,HARMONY RESTAURANT,"800 REDWOOD HIGHWAY, STE 401",MILL VALLEY,CA,94941,2
75,9_rqpGe9y3vaJMCwjPre8Q,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,10,3.5,1401 W GREEN ST,URBANA,IL,61801,40.11013,-88.22732099999998,JAMBA JUICE,,,,,1
76,uChAq2-B9T68UbTSlVMDzQ,"JUICE BARS & SMOOTHIES, FOOD, SPECIALTY FOOD, FRUITS & VEGGIES",JAMBA JUICE,29,3.0,"4972 S POWER RD, STE 105",MESA,AZ,85212,33.325723358699996,-111.68766617780001,JAMBA JUICE,,,,,1
77,W5u-bzF4SXN3RbE3_p_cYQ,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,5,5.0,"9940 W HAPPY VALLEY RD, STE 1070",PEORIA,AZ,85383,33.7118039217,-112.2735699266,JAMBA JUICE,,,,,1
78,aMjrQGp4S_zIxPBZoglPFg,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,11,3.5,"3111 W CHANDLER BLVD, STE K200",CHANDLER,AZ,85226,33.301903,-111.899717,JAMBA JUICE,,,,,1
79,uBN8f_-Iw8Z5lkGxbtNgJQ,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,21,4.0,"2675 S EASTERN AVE, STE 400",LAS VEGAS,NV,89169,36.1413152,-115.1195664,JAMBA JUICE,,,,,1
80,UAcc3oAuCZgnRx7dQejm3g,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,13,4.0,2811 S MARKET ST,GILBERT,AZ,85295,33.2992403,-111.7439991,JAMBA JUICE,,,,,1
81,TB69f0MP85WNCGYNtn7bOQ,"RESTAURANTS, FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,53,3.0,"7369 WEST BELL RD, STE 2",PEORIA,AZ,85382,33.637693799999994,-112.217398,JAMBA JUICE,,,,,1
82,RyVF3eJDJl6S4SFGSRU6Ow,"FOOD, RESTAURANTS, JUICE BARS & SMOOTHIES",JAMBA JUICE,32,4.0,"3110 NORTH CENTRAL AVE, STE 100",PHOENIX,AZ,85012,33.4842339783,-112.0751165635,JAMBA JUICE,,,,,1
83,gxzd4hEDn3QvmVR5CUw4SA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,10,3.5,2667 E. WINDMILL PKWY,HENDERSON,NV,89074,36.0412509,-115.1027898,JAMBA JUICE,,,,,1
84,69X9rJ3s2q4YiQhrrWh16g,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,5,3.0,32551 NORTH SCOTTSDALE RD,SCOTTSDALE,AZ,85262,33.781248,-111.9223349,JAMBA JUICE,,,,,1
85,hG3X1MUXTDwjt-fbij-h3A,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,22,2.0,"4550 S MARYLAND PKWY, STE 119",LAS VEGAS,NV,89154,36.1067927,-115.13647240000002,JAMBA JUICE,,,,,1
86,kEt6gsDrXAo8s8O4LDBhvw,"RESTAURANTS, FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,54,3.0,"15686 N FRANK LLOYD WRIGHT BLVD, STE E2",SCOTTSDALE,AZ,85260,33.6285999,-111.8893139,JAMBA JUICE,,,,,1
87,HPOeiDre9qnH51KliOzs7g,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,23,2.5,PARIS DR,LAS VEGAS,NV,89109,36.110212408,-115.1714801788,JAMBA JUICE,,,,,1
88,lXpa2Td7cWTku0KeeKKwrA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,61,3.5,9091 W SAHARA,LAS VEGAS,NV,89117,36.143775,-115.294924,JAMBA JUICE,,,,,1
89,BUzhRt0vN85YX-v3I9ueew,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,27,4.0,"2737 W THUNDERBIRD, STE 101",PHOENIX,AZ,85053,33.609811,-112.119194,JAMBA JUICE,,,,,1
90,vLWBeaYYtUKumqjdZD5LNA,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,62,3.0,"1500 N GREEN VALLEY PKWY, STE 240",HENDERSON,NV,89074,36.0295016,-115.0858322,JAMBA JUICE,,,,,1
91,IespLu0QdmfmujunHYxVMg,"RESTAURANTS, FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,4,3.0,3009 W AGUA FRIA FWY.,PHOENIX,AZ,85027,33.6666997,-112.1233078,JAMBA JUICE,,,,,1
92,hmjCgt2zsN0Iu1Nt2-8xow,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,4,4.0,3350 N 7TH AVE,PHOENIX,AZ,85013,33.4870358,-112.0841826,JAMBA JUICE,,,,,1
93,Mfb5PoHtRV50w3MeSvDn7A,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,82,3.0,"1121 S DECATUR BLVD, STE 110",LAS VEGAS,NV,89102,36.15837970000001,-115.2052869,JAMBA JUICE,,,,,1
94,9WkbMh2k14ek0T8YA-0nyA,"JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,20,4.0,"9211 NORTH TRYON ST, STE 10B",CHARLOTTE,NC,28262,35.3121218,-80.7451296,JAMBA JUICE,,,,,1
95,snP8QGxG-YRNBL_uq1kiAQ,"JUICE BARS & SMOOTHIES, FOOD, RESTAURANTS",JAMBA JUICE,26,4.0,4302 E RAY RD,PHOENIX,AZ,85044,33.320805,-111.991456,JAMBA JUICE,,,,,1
96,wMqu9LseUcq7bqWWY-3oTQ,"FOOD, JUICE BARS & SMOOTHIES",JAMBA JUICE,27,3.5,10830 W CHARLESTON BLVD,LAS VEGAS,NV,89135,36.1612435425,-115.3316003508,JAMBA JUICE,,,,,1
97,NyjKkq7uGFoGvgleNOlybA,"RESTAURANTS, JUICE BARS & SMOOTHIES, FOOD",JAMBA JUICE,57,3.0,"2765 N SCOTTSDALE RD, STE 102",SCOTTSDALE,AZ,85257,33.4788312998,-111.92571702459999,JAMBA JUICE,,,,,1
